HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
84942	1	2	2	9	10	10	9	6	8	5	4	1	1	4	10	10	4	4	1	7
84943	10	3	9	7	1	4	8	4	3	9	8	3	6	6	3	4	4	2	8	6
84944	3	4	2	3	9	10	9	10	10	6	6	4	6	3	3	4	2	10	6	5
84945	8	4	9	7	9	10	6	9	3	1	10	7	5	6	2	7	10	8	9	1
84946	4	5	2	4	3	1	1	6	3	6	8	5	7	6	3	4	10	1	3	5
84947	6	4	8	5	2	8	9	1	2	3	1	9	6	6	6	3	5	3	2	6
84948	1	5	6	2	9	3	4	10	5	3	1	8	7	3	10	1	5	6	10	10
84949	4	8	8	5	1	7	5	1	9	10	10	7	3	2	6	8	6	3	10	5
84950	5	5	5	10	8	3	2	7	4	4	9	5	9	7	5	6	10	10	2	3
84990	3	4	8	6	2	2	1	4	7	3	8	3	4	9	7	9	1	8	5	7
84991	4	2	10	3	5	8	3	5	5	8	1	1	3	2	7	2	8	10	4	1
84992	2	6	1	7	6	3	10	10	7	5	6	4	8	4	5	5	7	1	8	3
84993	7	8	7	4	6	10	9	10	4	3	3	6	4	1	8	9	10	3	4	6
84994	8	10	3	4	10	9	3	10	5	6	6	5	1	8	9	4	5	5	3	4
84995	3	8	4	7	2	6	9	8	6	9	4	2	5	9	4	4	7	6	2	7
84996	6	2	3	9	10	5	6	5	8	3	2	2	7	3	10	7	3	9	3	7
84997	7	8	6	3	5	3	3	9	2	5	8	5	9	3	1	3	3	3	8	7
84998	4	10	5	8	2	1	4	9	7	6	8	9	9	7	9	7	9	7	9	6
84999	10	3	5	6	1	10	4	8	7	10	7	9	8	10	2	3	6	3	7	10
85000	4	5	1	10	7	3	9	2	7	3	7	10	4	3	3	2	6	8	2	3
85001	7	10	10	2	9	5	6	5	8	6	7	10	10	2	4	10	4	10	7	4
85002	10	4	8	1	1	1	3	10	1	3	5	3	2	3	5	5	4	5	1	10
85003	7	8	1	2	9	4	7	2	7	6	5	6	8	3	2	9	7	2	7	6
85004	1	7	5	2	4	9	5	1	7	7	7	5	8	1	1	9	8	7	9	7
85005	6	3	1	7	8	10	9	3	10	3	7	10	5	10	3	8	2	3	6	7
85006	4	2	6	2	9	3	6	10	4	8	9	5	3	2	1	2	3	9	3	7
85007	3	9	3	9	8	10	4	8	3	2	2	2	6	5	6	9	6	5	5	10
85008	4	4	6	8	10	6	6	1	3	1	3	5	1	8	10	3	10	9	1	5
85009	7	5	8	7	10	5	9	10	4	3	5	6	7	4	6	7	9	5	8	7
85010	10	7	2	2	1	4	1	6	6	5	9	1	5	4	6	1	8	6	10	2
85011	2	9	9	9	2	7	2	5	3	5	5	2	3	1	9	9	10	9	1	10
85012	8	9	1	4	9	6	6	8	5	4	3	8	7	7	10	2	10	4	1	8
85013	2	6	5	8	5	4	3	8	8	2	6	8	3	10	1	2	10	9	6	10
85014	1	4	4	1	2	7	6	7	10	3	1	7	5	3	8	8	4	2	6	9
85015	8	5	8	9	6	5	5	1	7	7	5	7	2	8	10	5	2	3	8	10
85016	6	10	10	10	7	4	2	10	1	8	6	5	3	1	4	2	7	8	8	2
85017	8	4	5	6	7	4	6	6	3	5	5	4	10	2	8	3	1	2	7	8
85018	5	5	1	6	2	7	7	7	6	3	5	7	1	3	6	9	10	6	9	2
85019	6	4	10	1	10	10	6	2	6	1	4	5	7	5	8	4	8	2	1	7
85020	9	2	3	8	1	6	10	4	5	4	1	3	9	6	9	1	1	2	6	5
85021	5	7	2	3	3	6	5	6	8	8	9	1	8	9	2	3	10	2	7	1
85022	4	4	7	6	7	10	2	1	9	9	1	5	7	8	6	2	8	1	5	2
85023	10	1	7	5	4	1	2	6	3	9	2	9	8	10	7	9	9	9	5	2
85024	6	9	7	6	2	5	1	5	2	4	6	9	4	10	5	7	3	4	6	3
85025	2	2	5	3	5	10	6	10	10	7	4	1	10	2	6	6	5	5	3	10
85026	10	4	6	3	4	3	5	9	9	10	6	9	2	4	4	9	10	8	6	7
85027	1	7	7	10	10	5	5	2	1	7	1	1	8	9	4	2	2	3	10	10
85028	6	1	9	7	10	3	6	10	5	10	5	9	6	4	3	3	7	5	2	5
85029	6	1	4	4	10	1	10	10	3	6	3	5	1	4	6	2	10	3	1	5
85030	5	3	6	7	5	8	8	4	9	7	6	9	4	8	10	8	8	5	5	4
85031	5	3	5	9	5	5	4	9	10	6	1	7	10	2	4	6	5	10	4	10
85071	5	7	3	5	9	3	10	2	10	10	10	4	4	5	1	9	8	2	9	4
85072	8	3	9	10	7	7	4	5	7	7	7	9	8	9	9	7	10	8	1	8
85073	2	5	1	8	10	9	10	8	7	8	8	1	2	7	6	10	10	6	5	9
85074	8	7	9	7	8	9	7	1	5	6	10	5	3	9	2	7	3	10	3	5
85075	8	6	9	9	1	3	6	4	8	5	2	3	6	1	6	1	9	1	10	9
85076	1	6	3	2	7	7	2	2	10	8	9	6	5	1	6	5	9	10	10	5
85077	10	1	3	5	3	6	5	4	7	8	5	9	6	4	3	8	4	7	9	6
85078	9	7	1	10	5	1	8	2	9	4	6	4	7	10	2	5	5	4	3	2
85079	10	3	10	4	3	9	4	4	10	1	10	8	9	7	10	9	7	8	5	1
85080	2	10	7	2	5	2	3	10	9	10	9	1	3	3	6	10	8	7	3	3
85081	2	3	7	1	9	9	1	8	4	5	9	9	4	7	4	9	10	10	6	2
85082	3	10	10	7	10	7	2	3	2	3	3	2	4	5	10	7	9	8	9	9
85083	5	2	7	1	2	6	2	4	7	9	6	7	5	2	8	6	5	3	3	8
85084	1	6	2	6	1	7	10	1	3	4	4	5	2	3	3	9	1	10	5	1
85085	2	4	6	3	2	6	3	10	9	9	1	4	4	6	4	9	6	1	3	7
85086	3	2	2	3	10	1	5	10	10	2	8	6	5	8	10	7	10	10	2	9
85087	8	3	9	8	10	8	4	3	4	4	3	7	8	6	4	1	2	8	2	2
85088	10	9	1	9	10	2	6	10	7	2	8	9	9	6	2	9	1	9	4	7
85089	6	3	5	8	10	1	7	6	2	2	8	7	9	6	3	9	2	8	1	9
85090	3	10	8	1	7	3	3	8	7	6	1	3	5	5	9	7	7	7	5	2
85091	7	4	2	9	2	2	8	3	9	4	5	3	6	1	9	1	9	8	7	7
85092	5	3	5	6	5	8	7	1	5	3	2	8	9	8	7	5	3	6	4	9
85093	5	7	7	8	3	7	2	9	2	9	7	4	8	2	6	8	7	4	3	7
85094	5	5	1	5	4	2	3	4	5	1	10	1	3	4	10	6	3	2	9	6
85095	6	2	9	6	1	4	1	4	9	4	10	1	6	7	10	9	1	5	6	7
85096	3	4	4	9	10	10	9	9	5	6	4	3	7	4	6	10	7	6	3	1
85097	9	8	3	4	9	10	6	5	1	3	10	3	2	8	4	1	7	9	8	8
85098	6	5	2	2	5	8	7	10	3	1	1	9	10	4	5	1	7	3	1	7
85099	7	1	1	2	9	6	2	1	1	3	5	7	10	1	5	7	1	2	3	5
85100	5	5	2	7	3	3	2	2	1	10	6	6	8	5	10	9	8	6	3	8
85101	3	10	8	8	3	6	6	8	2	2	4	9	9	3	6	10	5	10	5	3
85102	2	3	8	6	5	9	7	6	8	5	3	5	1	5	10	9	10	1	6	5
85103	5	1	9	10	1	2	8	3	2	5	2	10	3	2	10	10	10	6	8	9
85104	10	8	2	4	8	4	3	8	10	1	4	3	1	9	5	7	4	4	8	5
85105	7	7	5	5	5	9	1	4	7	1	7	6	8	6	3	8	2	3	8	1
85106	4	8	10	6	3	7	10	1	9	9	10	6	6	7	9	4	5	3	4	5
85107	3	6	8	4	6	2	8	7	8	6	7	6	10	10	3	6	9	10	2	4
85108	10	6	8	1	1	6	5	6	4	8	3	2	4	4	5	2	9	3	7	7
85109	7	5	1	2	9	10	6	7	4	5	9	6	10	6	4	6	2	3	1	1
85110	6	6	4	6	2	1	9	4	6	2	4	6	6	1	3	4	1	2	3	2
85111	3	7	2	10	6	2	5	3	8	5	7	2	3	1	1	9	6	10	7	4
85112	4	5	2	10	3	10	10	6	3	1	3	8	6	5	10	10	4	7	1	6
85113	3	6	5	5	4	9	5	9	9	3	10	2	7	6	8	4	3	8	10	10
85152	7	1	8	8	9	4	3	4	2	6	10	10	9	10	2	7	7	3	7	7
85153	9	10	5	3	8	7	6	10	1	1	4	8	10	3	4	6	5	6	3	6
85154	6	3	4	4	2	7	8	5	7	5	2	4	9	9	6	1	4	2	4	8
85155	6	6	6	9	2	1	3	1	4	6	1	4	9	2	4	8	4	8	1	10
85156	6	3	3	3	3	2	5	9	2	5	4	9	3	5	4	1	2	10	7	1
85157	1	8	5	2	4	4	8	5	8	3	3	4	5	3	4	9	2	1	1	2
85158	6	4	1	2	4	10	10	10	5	9	2	10	1	10	7	7	7	7	5	4
85159	8	2	7	2	1	8	5	1	4	3	8	7	3	4	3	3	5	6	1	9
85160	6	3	1	7	5	7	10	10	7	4	6	5	3	2	4	9	9	4	8	8
85161	9	8	8	8	9	10	3	4	4	3	3	6	6	10	3	3	9	1	10	5
85162	2	4	7	2	3	2	5	4	6	2	8	5	6	8	9	10	1	10	3	4
85163	7	4	9	2	2	10	6	1	1	5	2	7	9	6	2	2	7	1	10	6
85164	9	3	9	5	5	9	5	8	7	5	9	9	2	5	4	1	5	1	9	6
85165	6	10	2	9	10	10	4	4	6	1	4	7	3	9	9	3	7	4	2	7
85166	5	8	1	2	1	7	10	6	10	2	5	9	4	2	10	8	10	9	8	8
85167	7	9	3	3	2	9	4	1	3	3	7	6	3	7	3	1	4	3	7	2
85168	6	9	2	10	7	3	1	9	1	2	3	2	2	7	5	4	4	2	7	4
85169	7	1	8	1	4	9	8	5	7	9	3	10	4	10	5	4	7	3	4	2
85170	9	6	1	9	6	7	4	1	5	8	2	10	3	6	4	2	4	2	1	7
85171	1	5	9	8	1	4	6	2	3	4	5	10	6	1	4	5	7	5	2	8
85172	7	5	3	3	4	5	8	10	7	5	9	10	8	4	4	1	7	7	4	7
85173	2	1	6	9	3	1	5	2	7	6	9	6	4	7	1	4	6	10	9	3
85174	3	9	4	8	6	8	9	3	1	7	5	2	7	8	2	9	2	3	9	10
85175	8	7	2	5	1	4	8	7	6	2	6	6	7	10	3	10	2	10	9	5
85176	1	4	6	9	10	5	5	3	7	10	8	6	9	2	7	6	9	1	10	4
85177	1	6	9	10	9	4	10	7	5	6	1	7	6	8	9	8	2	5	6	4
85178	10	7	5	9	10	4	3	1	8	6	4	1	8	9	10	10	3	2	2	2
85179	5	3	5	8	3	6	5	9	9	5	5	8	2	5	7	10	9	3	3	4
85180	8	3	1	2	9	2	8	5	10	3	2	3	3	10	8	3	7	3	7	3
85181	9	10	10	2	7	5	8	8	1	9	1	10	4	9	4	4	6	6	3	9
85182	9	7	10	9	9	5	2	6	5	6	8	6	8	2	6	8	8	6	1	5
85183	9	10	6	3	2	7	3	8	3	3	9	2	2	1	6	10	10	3	1	7
85184	1	9	4	8	2	2	3	5	1	3	5	2	6	6	3	5	5	2	3	3
85185	8	7	5	5	4	9	2	10	7	8	10	10	5	2	8	6	4	9	10	4
85186	4	6	9	2	1	3	3	10	3	1	1	9	1	9	8	1	1	6	7	2
85187	5	6	3	9	10	5	6	6	2	10	7	1	3	5	1	8	9	1	8	8
85188	4	7	7	3	8	9	6	6	6	8	9	5	6	4	5	1	6	8	1	8
85189	6	6	2	5	6	6	10	2	5	1	7	5	3	1	7	5	5	7	2	6
85190	6	9	6	3	9	9	1	10	2	4	8	10	7	2	8	5	9	10	4	3
85191	8	8	6	6	7	4	5	5	6	1	5	2	8	1	2	7	2	6	2	10
85192	3	9	1	5	7	5	7	10	2	3	9	4	9	7	9	4	7	6	5	10
85193	4	8	7	4	8	8	10	5	3	6	10	6	8	2	8	4	6	4	1	3
85194	7	10	2	4	9	10	3	2	7	7	2	9	5	10	3	2	6	7	1	4
85233	2	2	4	9	4	6	6	7	7	8	5	7	7	1	5	9	6	9	4	7
85234	9	2	5	8	8	7	1	2	5	1	2	8	1	1	9	10	7	7	7	8
85235	6	3	2	6	10	4	7	6	7	7	5	10	4	8	9	10	3	8	8	7
85236	10	4	6	4	4	4	9	10	3	7	10	8	1	1	4	3	3	10	10	3
85237	5	6	8	4	7	7	5	2	10	5	8	6	4	7	9	6	4	2	9	1
85238	6	4	8	7	8	1	8	7	8	1	6	3	4	8	7	4	5	3	8	5
85239	2	9	10	1	5	1	2	6	3	6	10	8	4	4	8	10	4	4	1	4
85240	10	1	7	7	10	10	10	8	4	10	10	2	10	1	10	6	2	9	7	7
85241	2	8	9	1	9	6	1	2	6	9	3	6	10	1	2	6	10	2	10	10
85242	6	6	4	1	4	4	8	9	7	4	10	3	2	9	1	3	10	5	10	8
85243	10	9	9	3	3	2	1	9	9	9	7	1	9	9	9	9	1	1	2	1
85244	8	9	1	6	3	8	10	1	1	1	7	4	2	1	10	1	8	4	1	1
85245	3	8	4	6	1	1	5	9	9	10	2	2	5	1	5	8	8	4	10	4
85246	10	9	9	2	8	9	5	1	1	2	10	6	3	6	5	7	9	4	8	7
85247	2	9	4	4	10	4	8	9	6	5	8	8	6	4	2	2	1	6	1	6
85248	3	2	7	10	10	1	6	4	10	3	5	7	3	8	4	2	2	8	5	2
85249	2	6	9	8	2	2	4	10	1	8	7	2	4	1	9	3	7	9	1	1
85250	5	5	4	6	7	3	4	9	8	7	4	7	3	4	3	3	8	3	2	6
85251	3	8	2	7	5	7	7	1	10	2	6	9	3	6	7	9	7	1	4	8
85252	4	2	7	3	10	10	7	7	2	7	8	1	7	4	9	9	8	7	6	4
85253	1	3	1	8	5	10	3	6	2	1	9	9	10	6	6	1	4	1	6	3
85254	2	8	4	4	7	2	6	4	4	6	3	6	1	3	5	7	6	7	2	3
85255	5	5	3	4	4	8	10	7	9	6	8	3	5	6	6	5	8	8	6	9
85256	2	9	7	1	8	3	9	6	10	4	1	4	6	7	8	3	2	2	1	5
85257	2	3	1	1	9	9	6	4	5	7	4	3	7	1	2	10	5	1	1	8
85258	1	5	5	7	6	4	9	9	4	3	8	5	7	2	2	8	1	3	9	6
85259	5	1	1	7	8	4	9	6	5	7	8	3	6	7	6	8	6	7	5	9
85260	7	2	5	9	6	10	7	10	4	3	8	10	9	7	3	6	9	3	10	5
85261	2	6	2	8	1	2	8	5	2	4	6	6	9	9	6	2	9	3	1	10
85262	5	6	8	10	5	3	10	5	4	9	8	2	8	7	3	1	7	7	6	1
85263	9	6	3	3	10	5	1	9	10	7	9	6	2	6	9	5	7	4	7	8
85264	3	9	10	8	10	5	3	3	9	10	10	1	4	9	3	4	7	7	9	4
85265	8	6	1	2	3	9	3	4	9	2	10	3	2	4	5	6	7	9	10	2
85266	8	10	5	6	1	7	8	9	6	7	2	8	5	3	3	10	2	1	4	5
85267	6	9	10	1	10	5	4	10	5	5	5	9	10	10	3	9	4	9	7	7
85268	10	5	6	3	2	9	4	2	8	8	5	8	6	10	10	1	9	6	10	3
85269	7	2	1	3	4	8	8	6	5	4	7	1	7	9	6	9	3	6	6	10
85270	2	7	7	9	9	1	7	7	8	10	1	7	8	5	1	7	3	9	8	9
85271	2	3	8	5	5	3	5	8	6	9	7	10	3	8	4	9	8	6	4	6
85272	8	7	9	5	9	5	3	6	10	7	10	8	2	10	4	5	7	5	2	2
85273	9	1	4	4	2	10	7	5	3	4	5	9	6	6	7	7	1	9	3	9
85274	10	7	5	3	3	7	6	6	2	6	9	2	1	7	4	5	5	7	3	10
85275	10	2	2	10	3	1	3	5	4	2	5	7	8	5	8	4	4	3	9	1
85315	2	10	3	8	7	7	5	8	7	7	2	8	3	1	1	5	5	3	5	8
85316	4	2	5	6	10	9	3	6	6	1	4	10	4	3	2	2	1	9	10	2
85317	1	8	9	3	1	8	1	3	6	7	7	8	2	2	4	7	9	10	6	4
85318	6	6	10	3	2	4	3	9	8	7	4	5	1	6	2	2	3	10	2	3
85319	9	7	8	5	10	2	9	5	1	6	3	9	4	4	6	5	1	10	2	4
85320	7	5	2	10	3	7	5	6	10	8	10	3	3	5	2	5	7	6	1	8
85321	4	3	10	4	4	3	7	1	6	1	9	9	4	4	7	3	5	8	4	9
85322	2	7	9	3	3	9	3	10	9	9	1	7	8	7	3	8	8	10	6	7
85323	2	9	8	10	1	4	4	10	7	1	8	2	6	9	10	10	2	5	9	4
85324	3	4	6	4	2	5	10	9	1	6	9	6	1	5	4	1	10	8	7	2
85325	5	10	5	2	7	7	3	4	10	5	7	8	1	4	3	8	1	2	10	9
85326	8	1	1	6	8	6	8	10	9	3	8	8	8	8	5	10	9	2	9	1
85327	5	3	4	2	7	8	1	10	9	9	3	8	9	4	2	4	3	3	4	9
85328	5	7	9	2	7	8	6	9	4	5	6	9	10	7	5	3	8	1	5	2
85329	6	6	7	3	1	7	8	1	7	2	9	3	9	5	8	1	4	10	8	5
85330	7	6	2	5	7	10	6	10	7	3	2	5	6	7	4	10	3	5	3	2
85331	1	10	10	9	1	2	4	9	10	4	6	4	8	8	1	8	4	3	1	3
85332	1	5	7	4	6	9	5	7	6	1	2	1	3	2	3	7	9	3	3	6
85333	2	3	6	10	7	9	4	3	2	1	1	3	7	3	9	5	10	6	7	7
85334	6	3	10	1	10	5	10	7	1	8	10	6	8	1	5	10	6	4	1	10
85335	6	10	8	6	6	8	6	8	6	3	10	4	10	2	3	3	5	4	3	10
85336	4	5	6	5	10	2	6	9	3	5	1	8	6	3	5	7	6	7	2	2
85337	2	1	1	1	4	4	10	10	6	4	3	1	5	7	7	1	7	1	7	10
85338	5	7	10	5	9	6	8	9	3	7	9	6	3	5	9	1	10	4	9	10
85339	10	5	7	4	2	6	1	4	4	2	10	5	3	3	2	8	7	6	10	2
85340	8	9	9	9	5	3	4	5	5	9	4	2	7	6	4	8	10	9	9	5
85341	7	6	9	3	2	6	5	9	2	10	5	5	6	3	10	4	7	8	6	8
85342	9	9	1	1	3	9	2	5	9	1	7	7	3	10	1	1	3	1	6	6
85343	3	7	6	10	2	5	2	7	8	6	9	5	10	10	2	6	5	8	9	8
85344	3	2	3	1	8	6	10	9	4	5	3	2	4	9	6	6	10	5	8	2
85345	5	6	3	1	9	1	9	10	6	7	7	8	7	1	8	6	7	6	5	5
85346	3	3	8	9	3	1	2	8	3	2	3	4	7	5	8	8	7	1	5	2
85347	7	2	8	3	10	9	2	5	8	5	3	2	7	10	3	3	10	9	7	10
85348	2	3	3	1	9	8	7	4	7	8	7	8	3	3	2	7	6	2	6	6
85349	6	1	10	10	8	9	1	7	3	2	10	7	5	4	4	8	6	1	4	5
85350	3	5	9	8	1	6	9	6	5	5	4	9	8	5	3	5	3	8	5	1
85351	6	7	6	10	7	1	8	6	3	1	2	7	10	7	9	5	3	2	2	4
85352	9	10	8	4	6	4	3	6	7	8	2	6	8	7	4	5	8	4	1	3
85353	9	1	8	2	8	2	5	3	7	7	7	10	5	2	5	4	8	3	6	10
85354	4	2	4	8	2	10	2	10	7	9	10	7	2	6	7	10	2	2	4	2
85355	5	10	8	5	8	7	8	7	3	1	9	8	5	8	2	5	4	4	2	6
85356	8	8	9	1	6	7	1	4	10	1	7	2	9	7	1	6	4	2	6	4
85357	2	1	9	9	8	2	1	4	2	9	8	8	2	10	10	9	3	6	7	9
85394	8	6	3	9	5	9	6	4	7	8	10	9	7	2	3	8	2	2	4	1
85395	7	5	4	2	8	10	5	2	7	5	7	5	4	1	8	7	10	1	5	10
85396	3	2	1	6	7	1	1	9	1	10	1	8	1	4	3	10	10	8	3	5
85397	8	6	8	5	4	2	7	1	8	5	1	5	5	8	8	6	10	4	6	5
85398	3	2	9	1	5	4	7	6	3	8	10	4	4	9	10	7	4	5	5	10
85399	10	2	10	4	9	3	8	8	3	4	6	8	10	5	9	1	7	10	2	2
85400	8	3	9	7	1	7	5	5	10	3	6	6	2	9	5	1	6	4	4	10
85401	1	8	6	10	6	5	5	5	7	5	1	2	4	9	9	8	7	8	4	7
85402	10	2	6	4	10	10	9	1	6	6	9	10	3	9	1	6	1	2	2	1
85403	1	3	10	8	2	3	8	2	6	6	8	1	9	10	1	10	1	2	8	8
85404	4	7	2	9	2	6	4	7	10	3	7	10	9	2	8	4	7	5	4	4
85405	9	6	2	7	9	3	8	8	3	2	6	5	4	9	7	10	7	3	4	7
85406	1	5	5	9	6	8	7	2	7	7	1	8	3	3	7	4	5	6	1	10
85407	6	1	5	4	5	6	4	6	4	2	2	7	1	2	3	5	7	3	8	9
85408	1	5	10	3	8	4	10	2	8	6	4	3	6	5	6	8	2	7	6	8
85409	4	8	2	8	5	10	8	1	3	7	4	3	9	3	1	1	9	2	9	3
85410	7	6	10	7	9	8	5	6	10	5	1	3	8	7	7	8	3	1	8	1
85411	1	2	5	3	5	8	4	10	10	4	9	9	6	9	9	2	6	9	3	10
85412	2	2	5	7	3	7	3	1	7	7	2	9	2	10	2	8	3	5	6	2
85413	5	3	4	10	9	6	7	3	3	6	8	8	5	9	3	4	4	9	2	8
85414	1	7	8	2	6	5	1	7	2	2	5	10	6	2	7	4	2	5	9	6
85415	6	1	4	5	3	2	1	3	4	9	1	3	1	9	1	10	7	8	7	9
85416	1	9	5	3	10	6	4	2	1	6	7	5	3	6	6	6	6	3	4	4
85417	5	5	3	5	10	4	9	2	2	4	8	8	2	1	10	10	1	5	7	3
85418	7	2	9	3	1	6	6	9	4	5	7	3	3	9	3	8	8	2	2	6
85419	3	9	2	9	1	4	10	2	7	8	8	7	3	6	1	6	6	6	9	1
85420	6	3	1	10	10	10	1	1	4	2	5	5	5	1	9	3	9	9	1	5
85421	4	8	5	4	10	5	2	3	1	4	9	8	3	2	5	9	5	5	5	6
85422	5	6	2	8	6	9	9	1	7	10	2	8	10	8	1	10	5	9	10	1
85423	10	1	1	8	10	3	8	4	7	8	8	5	5	1	3	7	6	7	5	8
85424	4	1	3	2	3	8	5	10	1	9	5	4	10	9	3	10	8	6	6	4
85425	6	5	1	9	4	9	10	10	2	9	10	3	1	2	2	4	5	9	10	7
85426	10	9	7	10	7	10	2	10	7	1	4	6	9	6	4	1	3	1	8	6
85427	1	5	2	3	3	7	3	7	2	5	1	3	1	2	7	3	9	7	4	1
85428	9	3	9	5	6	4	5	7	6	4	7	6	8	10	7	9	5	4	9	6
85429	8	5	6	10	5	2	9	8	1	8	3	4	1	3	1	6	8	6	3	7
85430	4	8	6	6	1	7	8	7	6	7	3	9	5	7	8	2	7	8	10	9
85431	10	5	6	2	4	6	9	5	2	3	8	8	2	7	3	9	10	4	1	1
85432	10	6	8	2	9	7	10	6	3	7	4	1	7	5	7	7	1	6	5	8
85433	3	7	10	1	7	3	6	2	2	6	10	5	2	7	4	2	6	2	5	3
85434	3	8	8	6	6	9	9	5	10	3	2	2	5	6	5	4	8	7	5	7
85435	4	2	3	7	6	10	8	9	2	3	3	9	7	3	1	10	6	9	8	1
85436	2	1	9	1	7	10	1	10	10	2	7	6	7	10	5	4	1	9	7	6
85437	10	5	6	8	7	1	2	8	1	7	5	1	3	4	5	2	9	2	6	8
85476	8	7	4	7	8	8	1	9	4	9	3	9	9	2	5	7	7	7	2	4
85477	6	8	2	10	10	2	5	5	8	4	7	8	7	3	9	5	8	7	2	4
85478	10	9	9	9	8	7	5	10	7	10	9	6	3	1	4	7	7	4	5	3
85479	5	3	8	3	4	6	5	8	5	10	2	2	3	9	8	1	1	9	2	1
85480	3	5	7	9	3	5	8	2	8	7	9	8	4	2	2	2	7	9	7	5
85481	2	10	4	1	10	8	6	8	7	8	10	2	8	3	4	7	9	7	10	6
85482	2	8	2	6	7	7	8	1	8	7	2	10	7	5	2	4	2	10	1	10
85483	1	3	7	6	9	9	9	7	10	8	9	10	7	7	5	3	4	6	4	7
85484	6	6	1	1	10	7	7	1	10	3	1	5	4	1	4	2	8	3	1	7
85485	10	7	2	7	3	6	9	1	2	3	6	10	1	8	6	3	4	7	5	3
85486	1	9	10	4	4	3	4	4	2	8	8	6	1	7	9	6	9	9	10	2
85487	3	1	10	5	1	9	3	10	5	10	3	1	2	7	4	5	9	10	9	5
85488	6	3	6	3	4	7	9	10	1	7	7	1	7	5	10	9	2	1	5	2
85489	6	4	5	3	1	10	5	6	1	3	8	3	10	10	5	5	1	2	10	9
85490	1	1	4	8	8	4	1	7	8	4	1	1	1	2	10	4	2	4	7	2
85491	7	2	7	3	8	7	5	3	2	8	4	2	3	8	9	9	6	2	2	6
85492	2	6	4	1	1	9	7	6	2	6	6	5	2	9	3	9	3	9	7	3
85493	8	3	5	8	9	10	5	10	6	10	1	2	7	10	8	2	8	7	4	10
85494	9	4	3	10	9	4	6	2	9	1	9	9	10	10	3	4	3	3	1	1
85495	1	4	1	3	7	5	7	3	7	4	2	8	10	3	2	3	8	3	1	5
85496	9	8	1	9	10	2	10	5	9	6	7	10	7	5	1	3	2	2	9	3
85497	3	5	3	8	4	3	1	5	7	5	6	4	6	2	7	1	4	7	8	8
85498	9	2	3	5	9	5	7	10	4	1	10	6	9	6	2	6	7	6	7	3
85499	10	1	8	3	8	6	8	2	3	1	3	5	10	6	9	8	6	8	7	2
85500	10	8	5	2	8	9	1	9	7	2	3	4	3	8	10	4	2	4	4	7
85501	10	4	3	7	7	3	5	1	6	2	9	10	10	9	8	8	2	10	7	8
85502	5	2	3	3	7	10	10	7	5	1	3	1	2	3	1	4	8	9	5	8
85503	9	1	4	8	10	7	2	8	3	5	10	10	8	7	1	5	8	7	5	3
85504	3	6	1	7	3	5	1	3	5	7	9	1	8	2	8	6	9	4	7	2
85505	6	9	6	9	3	4	10	8	4	7	5	10	5	8	1	1	6	3	4	8
85506	4	9	6	10	10	3	5	7	6	1	7	8	9	1	6	6	4	1	4	6
85507	2	3	6	7	8	9	3	7	4	3	10	5	5	6	5	3	10	1	1	10
85508	2	5	6	4	10	6	10	5	2	5	7	10	2	10	8	3	1	9	9	3
85509	7	9	8	10	3	8	9	4	4	2	7	3	4	1	5	3	7	7	4	7
85510	7	4	9	2	1	4	8	2	8	6	10	2	4	7	5	1	10	7	5	8
85511	6	6	6	8	6	6	8	9	7	3	4	8	8	9	10	7	2	7	3	10
85512	2	4	1	4	5	1	2	1	1	9	7	6	5	10	2	2	3	10	7	9
85513	7	9	10	2	8	3	6	10	5	7	9	2	2	3	4	6	9	2	9	10
85514	7	6	4	10	7	4	5	5	4	7	6	9	3	2	1	5	8	3	8	2
85515	5	2	2	9	5	8	7	4	9	3	8	8	10	1	8	8	6	4	10	9
85516	4	3	2	6	3	9	3	3	10	3	3	1	8	7	9	9	4	10	2	7
85517	3	10	4	8	6	6	2	10	4	10	4	7	5	10	8	6	1	1	1	3
85518	7	3	7	7	5	10	1	8	2	8	8	5	10	5	1	2	7	8	10	1
85519	7	1	8	2	4	4	8	10	8	5	8	2	1	4	8	2	4	10	9	2
85557	3	10	5	7	10	1	1	6	6	2	4	6	10	10	6	3	7	4	9	6
85558	2	9	2	4	7	6	3	5	5	6	7	6	6	1	9	3	5	3	9	5
85559	9	9	9	6	9	1	8	6	5	1	3	10	6	3	3	10	4	1	10	5
85560	10	8	9	8	8	2	1	8	10	5	4	1	1	2	1	2	5	3	8	10
85561	4	8	4	2	9	1	7	3	8	3	10	7	4	2	9	8	7	8	4	8
85562	9	2	6	2	8	8	3	9	9	2	9	9	7	10	9	8	6	10	8	7
85563	6	2	6	7	8	1	9	2	3	6	7	10	10	7	9	7	9	8	6	6
85564	10	7	7	2	10	2	7	3	10	2	9	8	7	5	2	1	8	5	6	10
85565	3	7	9	8	4	5	3	7	6	6	5	8	4	6	10	3	9	4	9	1
85566	4	1	9	2	7	2	1	4	8	9	9	7	7	6	2	10	9	5	7	7
85567	5	6	9	7	6	9	5	7	8	8	10	5	5	3	10	2	10	9	10	10
85568	6	7	1	5	10	1	7	6	4	7	2	9	3	7	10	7	2	5	3	2
85569	10	6	2	1	6	10	3	4	4	1	1	1	1	5	6	9	7	10	1	5
