HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
87592	6	6	3	10	10	6	2	4	3	1	2	3	4	8	7	8	8	9	1	2
87593	4	6	9	7	7	8	3	10	5	7	5	5	5	7	7	6	2	10	7	3
87594	5	2	6	8	6	5	3	4	4	10	6	4	4	6	8	4	5	8	5	2
87595	4	7	5	6	7	4	8	7	9	5	5	4	4	8	1	4	8	2	2	1
87596	1	1	7	5	9	7	8	1	4	10	1	6	8	6	5	6	2	2	1	3
87597	6	3	4	9	2	6	10	6	6	4	1	4	8	1	7	10	10	6	5	10
87598	8	5	4	1	5	10	10	8	9	3	9	7	2	5	6	8	5	9	5	10
87599	9	8	8	1	7	2	3	5	8	6	5	1	4	10	2	6	6	4	1	4
87600	10	10	7	1	4	3	3	7	2	3	7	10	4	2	2	9	8	6	7	7
87601	10	6	9	5	8	9	9	1	2	8	10	7	10	3	9	7	2	9	7	1
87602	4	5	2	7	2	4	4	8	7	3	8	6	4	6	9	6	3	9	6	3
87603	2	6	10	6	7	5	6	4	8	7	7	6	2	1	10	3	5	7	8	6
87604	3	6	8	3	7	10	6	5	5	5	9	10	4	8	4	4	10	4	9	6
87605	8	9	10	3	8	7	10	3	2	4	8	10	4	5	6	2	1	7	7	9
87606	8	2	6	3	3	6	5	8	4	5	2	6	6	9	2	1	10	6	8	9
87607	8	10	6	8	1	10	1	10	4	5	7	1	1	9	5	1	10	8	1	1
87608	9	6	8	4	1	8	1	3	7	4	4	5	4	1	3	6	10	10	10	1
87609	8	6	2	9	6	10	4	3	10	2	6	5	9	2	3	10	3	10	8	9
87610	2	5	9	5	10	9	7	6	6	6	6	4	3	6	9	5	3	7	5	2
87611	5	5	6	5	7	2	7	3	1	5	1	7	5	4	2	7	4	1	9	3
87612	3	5	8	3	9	4	3	4	2	10	6	4	1	8	3	1	2	6	3	3
87613	9	10	2	2	6	10	4	6	10	1	9	10	4	2	3	1	7	6	8	10
87614	3	1	6	2	9	4	7	4	6	2	5	8	4	6	2	2	3	7	10	9
87615	10	2	6	5	1	8	1	2	7	3	6	3	3	10	4	9	7	5	9	6
87616	5	9	5	6	2	8	3	9	7	6	3	7	5	7	1	6	5	4	1	2
87617	5	10	2	3	4	5	4	6	5	5	1	10	8	4	10	5	1	10	4	4
87618	1	6	1	4	5	4	8	6	4	7	7	9	6	5	9	10	3	4	5	10
87619	5	1	2	10	3	1	5	1	7	5	8	10	4	5	5	3	4	9	5	8
87620	9	4	7	6	7	10	8	5	8	8	9	9	9	3	9	1	5	1	10	3
87621	1	8	2	4	6	8	8	8	7	8	2	3	10	4	2	5	4	1	2	9
87622	2	1	10	9	3	2	6	8	2	9	4	4	9	1	8	2	8	5	9	5
87623	3	7	8	10	9	3	9	4	1	2	4	6	7	9	1	9	4	2	4	10
87669	5	7	8	6	3	2	4	10	10	4	2	2	5	7	2	2	7	3	4	8
87670	3	10	9	10	1	5	5	4	1	7	10	4	2	6	1	10	5	8	10	1
87671	5	9	2	3	1	8	8	3	7	4	7	3	10	5	7	9	4	5	6	2
87672	9	3	4	1	2	8	4	1	6	1	3	10	10	3	4	8	3	9	6	7
87673	2	7	5	6	5	5	2	2	4	3	9	2	7	2	8	10	2	8	1	4
87674	9	7	2	7	6	1	4	3	10	2	9	4	2	8	5	3	5	5	7	9
87675	1	6	5	2	4	10	5	1	3	2	5	5	9	9	9	4	8	10	5	8
87676	8	5	6	7	8	3	4	7	6	4	3	1	9	4	6	7	3	8	2	1
87677	8	1	3	10	2	7	4	4	6	1	6	9	7	6	9	2	9	1	10	9
87678	2	8	5	3	6	2	7	4	8	1	6	8	3	10	8	5	2	9	5	9
87679	10	7	1	3	9	3	4	1	7	1	10	2	6	8	7	8	2	6	10	10
87680	5	3	2	5	4	6	1	4	6	1	5	3	5	4	9	6	7	10	7	3
87681	10	7	10	9	2	5	7	2	5	4	6	8	8	9	10	7	2	1	7	7
87682	3	10	4	8	7	4	6	10	3	1	3	10	6	7	2	2	7	8	1	3
87683	9	1	2	3	4	7	10	3	9	10	2	6	7	1	5	3	6	4	9	9
87684	1	5	6	9	3	7	9	2	6	3	1	6	9	8	6	8	9	5	5	4
87685	10	6	10	7	1	2	1	2	3	3	7	8	9	4	10	5	7	8	1	4
87686	9	6	5	9	9	1	6	8	6	3	8	9	9	1	4	7	9	3	3	6
87687	2	10	3	9	10	10	1	9	1	9	8	4	7	2	6	2	10	3	2	3
87688	10	1	6	8	7	7	1	5	9	9	4	5	3	5	3	10	9	10	6	6
87689	4	3	5	3	3	4	5	7	7	10	6	1	1	9	3	3	1	5	4	10
87690	9	10	8	9	5	8	2	4	6	7	1	9	1	8	5	10	4	4	9	8
87691	1	8	6	7	9	7	3	9	7	7	1	5	2	6	5	8	9	4	9	1
87692	9	3	10	9	10	5	8	6	4	6	1	3	10	5	4	5	7	6	5	2
87693	9	9	7	7	7	7	8	4	7	1	9	9	7	10	5	7	5	10	6	3
87694	7	3	10	6	4	5	2	7	4	8	2	4	6	1	8	5	8	10	2	8
87695	7	10	8	1	7	3	8	10	9	10	1	10	3	2	5	5	5	1	4	4
87696	1	5	5	2	1	6	6	9	4	7	5	3	3	5	1	1	2	5	6	2
87697	10	4	5	6	9	9	5	5	4	5	8	1	9	1	5	10	1	1	8	2
87698	10	7	7	2	8	4	6	8	1	1	2	4	2	2	8	7	1	4	5	7
87699	9	3	8	3	6	9	5	6	9	10	9	7	8	10	5	7	6	2	5	8
87700	7	7	6	9	3	4	4	1	2	9	10	7	6	5	5	6	3	6	10	3
87701	4	4	8	7	6	6	5	8	10	4	10	6	8	9	6	5	2	2	7	2
87702	1	1	10	3	4	5	6	10	5	1	10	5	9	6	6	7	2	10	9	2
87703	5	3	4	2	1	7	7	2	1	5	6	3	10	6	4	4	7	2	9	3
87704	10	3	10	2	7	6	6	3	3	4	5	6	2	9	7	6	1	6	1	6
87751	5	1	7	5	4	4	4	8	6	6	3	1	3	6	9	8	1	3	8	4
87752	9	2	2	5	9	9	2	10	3	6	5	10	6	1	10	7	1	4	3	4
87753	8	10	6	8	7	4	1	3	10	4	5	10	8	2	2	4	3	2	1	3
87754	8	1	4	7	6	9	2	7	1	5	7	5	3	1	6	4	1	2	2	1
87755	5	4	7	5	10	2	4	1	10	9	1	2	7	7	9	4	10	3	5	5
87756	8	2	5	10	6	1	2	8	6	6	3	2	2	9	3	3	6	4	9	5
87757	1	2	3	3	4	8	2	7	7	6	1	8	5	9	5	4	7	4	3	4
87758	9	7	4	3	10	9	6	5	7	3	2	9	2	7	1	7	7	10	4	4
87759	2	4	5	10	3	3	9	2	8	1	1	6	10	4	7	2	2	7	2	4
87760	2	6	1	10	6	10	3	1	10	8	9	1	6	9	8	4	7	4	2	3
87761	9	3	7	9	10	7	5	8	10	1	5	8	4	10	3	7	1	7	1	1
87762	1	7	8	1	8	6	2	10	7	1	4	6	10	2	3	3	1	3	10	10
87763	3	7	9	7	3	9	1	6	6	5	10	10	1	4	4	9	10	4	2	8
87764	2	2	2	10	6	1	10	2	8	9	9	3	7	4	6	6	6	1	10	1
87765	6	3	3	8	6	3	5	1	2	8	10	10	8	10	2	7	1	6	9	10
87766	7	3	4	1	1	8	3	9	10	8	7	9	10	9	1	5	7	7	9	7
87767	4	7	3	5	2	5	1	8	1	3	4	7	5	2	3	8	2	5	7	7
87768	7	8	4	5	4	8	8	9	9	5	3	7	2	3	2	1	7	1	5	4
87769	8	4	4	9	9	10	6	1	4	6	3	3	5	7	4	8	4	8	9	1
87770	2	3	10	10	7	8	5	5	4	3	10	3	2	3	2	5	1	10	9	3
87771	9	6	3	3	10	5	9	5	3	9	2	6	4	7	5	9	3	2	5	8
87772	6	2	3	3	2	9	4	4	4	5	4	1	9	3	4	4	4	2	6	8
87773	8	6	8	9	9	10	9	4	2	2	3	5	2	2	8	1	3	10	10	10
87774	1	6	9	9	5	4	10	3	10	9	9	7	7	4	8	7	3	2	8	7
87775	6	6	4	5	4	10	2	4	7	8	9	4	9	7	3	9	5	9	2	4
87776	6	7	3	10	4	7	1	6	6	2	6	10	5	7	2	3	7	10	10	7
87777	4	4	3	4	8	5	8	5	1	1	7	2	2	1	4	6	9	3	5	3
87778	6	3	6	10	3	1	7	10	2	4	10	6	5	5	3	5	7	4	3	5
87779	10	8	1	10	5	10	10	5	9	5	2	1	2	6	4	8	2	3	2	7
87780	7	9	4	8	8	7	1	7	4	3	1	8	5	6	6	5	2	1	8	5
87781	5	3	6	1	4	10	6	3	8	5	9	2	10	6	6	3	6	8	2	4
87782	9	6	3	9	10	5	3	4	5	3	5	1	6	7	3	3	6	9	4	6
87783	4	7	7	2	9	8	1	1	7	1	2	4	1	9	5	1	2	10	4	5
87784	9	8	6	8	7	9	6	5	10	7	8	5	1	8	10	3	3	5	2	5
87785	10	2	8	8	7	3	8	2	1	6	1	8	10	4	9	9	10	7	6	1
87832	6	1	8	3	6	10	9	8	5	9	7	7	9	8	10	2	7	9	5	6
87833	8	6	9	4	1	2	9	8	1	3	7	9	4	3	7	5	9	8	7	5
87834	6	5	2	6	6	3	1	10	4	5	9	3	7	8	3	9	10	6	1	9
87835	7	5	3	1	4	2	10	5	9	1	10	8	7	6	2	7	6	4	1	5
87836	1	5	8	10	8	5	10	4	1	2	2	4	3	10	5	1	6	4	10	7
87837	1	2	4	2	7	6	6	3	2	4	4	9	4	3	2	3	10	2	8	1
87838	6	10	6	10	6	7	7	8	8	7	7	1	7	8	3	7	1	8	6	5
87839	10	1	3	4	3	4	7	9	9	3	10	4	7	8	9	8	2	7	6	9
87840	6	8	3	9	10	3	2	3	6	5	2	4	6	9	1	8	10	1	2	3
87841	4	3	9	7	6	1	4	9	7	6	2	8	9	3	4	9	3	9	8	5
87842	5	10	5	10	3	10	6	6	2	1	3	1	8	1	2	2	1	9	2	6
87843	4	9	7	3	5	1	3	4	7	7	5	7	3	10	10	4	9	8	7	4
87844	8	7	1	2	4	7	7	2	9	4	7	9	10	2	3	7	4	5	4	2
87845	2	6	4	8	8	6	8	1	10	2	6	4	2	5	10	4	10	9	4	8
87846	8	6	3	5	5	7	2	6	1	3	1	1	1	3	9	1	3	4	7	2
87847	8	1	10	6	8	5	4	8	3	1	4	5	4	9	1	1	1	2	1	1
87848	8	7	6	8	4	5	2	1	6	4	10	7	3	7	9	8	7	2	6	10
87849	3	3	8	10	5	3	5	5	3	8	7	8	8	3	8	2	1	1	2	4
87850	4	1	10	1	6	8	3	10	1	9	6	10	3	1	10	9	9	4	7	8
87851	3	7	6	7	6	3	1	9	10	10	7	4	3	7	6	8	1	1	3	5
87852	6	6	2	3	7	10	7	6	2	2	6	4	6	2	9	2	10	8	1	10
87853	1	1	9	1	1	5	4	5	9	3	6	5	2	6	3	6	8	1	9	6
87854	2	3	2	3	8	4	4	5	9	1	8	5	2	6	9	6	7	1	10	2
87855	8	9	6	2	5	3	7	2	5	6	4	3	4	3	8	1	4	5	6	8
87856	2	10	1	6	9	9	10	5	8	10	4	5	2	1	9	9	1	8	8	5
87857	4	3	5	4	1	2	4	3	3	8	7	6	4	2	1	1	2	10	6	7
87858	4	3	5	4	4	10	8	5	4	7	3	2	9	8	3	7	1	1	5	6
87859	4	2	6	7	6	5	3	4	9	2	6	2	6	3	7	6	10	1	6	5
87860	7	4	1	3	4	10	5	6	4	10	10	10	2	1	7	3	7	3	4	3
87861	6	2	4	5	5	4	4	4	8	1	8	8	1	9	3	2	6	3	3	3
87862	8	10	10	8	6	7	2	10	2	3	1	4	8	9	8	3	5	8	6	1
87863	5	1	4	2	1	1	5	2	6	1	5	9	2	4	2	9	2	2	8	9
87864	8	1	4	10	8	3	10	5	4	3	7	9	5	2	10	9	4	7	3	2
87865	3	4	7	10	1	6	5	6	7	8	7	5	6	3	3	5	8	7	6	6
87914	9	2	9	8	4	7	5	1	10	8	2	7	5	1	9	9	1	5	2	8
87915	2	4	8	10	8	8	8	3	4	4	8	2	1	9	1	6	8	1	6	7
87916	7	1	9	4	1	5	8	7	1	3	4	9	10	8	10	1	9	5	3	4
87917	2	2	6	9	5	3	6	5	2	1	10	10	1	8	4	5	5	10	2	1
87918	8	4	9	3	10	1	9	5	9	1	4	2	8	9	4	7	2	9	6	3
87919	6	3	4	1	3	1	10	6	3	7	1	5	2	3	6	9	10	1	8	9
87920	5	2	8	7	5	7	9	8	9	4	8	10	3	9	1	7	2	8	10	2
87921	2	4	1	2	7	8	10	7	4	6	8	6	9	10	7	2	4	6	1	4
87922	7	6	1	6	6	1	8	3	5	2	1	10	9	5	4	4	5	9	8	1
87923	6	8	4	1	7	5	6	5	3	10	8	9	8	10	6	1	7	7	10	8
87924	3	9	8	9	2	4	5	5	4	2	8	3	8	8	3	3	5	4	3	6
87925	10	2	9	9	5	3	9	6	4	7	2	7	1	1	9	3	7	7	6	4
87926	10	10	9	3	8	6	6	3	2	1	8	1	2	10	10	3	3	5	1	7
87927	8	8	9	1	3	8	6	4	4	5	1	9	2	3	6	9	8	10	9	2
87928	10	7	4	9	10	7	8	2	4	5	9	6	10	3	7	8	6	9	7	7
87929	2	7	5	1	5	4	5	7	9	5	1	5	10	10	8	8	3	2	8	4
87930	7	4	1	10	10	1	8	4	4	3	7	5	4	5	9	3	2	2	8	9
87931	6	5	5	4	7	4	9	9	5	7	7	3	2	6	2	10	8	3	10	4
87932	8	1	9	4	4	10	8	8	8	5	6	10	5	1	8	2	9	1	1	6
87933	10	6	1	1	4	3	8	1	5	7	9	10	6	3	2	7	7	1	6	8
87934	7	4	5	5	5	10	9	6	4	6	3	1	10	3	10	8	3	6	3	1
87935	7	1	4	3	9	6	10	2	4	7	8	7	2	4	10	1	4	10	10	1
87936	2	6	2	1	8	9	3	10	2	8	9	4	1	3	6	10	3	7	5	3
87937	2	2	6	1	4	3	10	10	2	6	2	9	4	10	1	8	10	9	2	7
87938	10	9	5	2	5	8	10	6	10	4	9	10	3	7	10	8	7	2	1	8
87939	6	10	10	9	7	10	6	5	6	9	3	8	8	10	1	2	7	4	8	2
87940	3	3	7	2	9	5	1	6	7	6	7	3	9	2	10	7	6	9	8	3
87941	5	8	2	5	9	3	10	9	4	1	8	1	6	5	4	2	10	4	3	7
87942	7	1	4	10	10	3	1	6	5	6	3	9	6	4	9	9	10	4	5	4
87943	7	4	8	8	9	6	6	1	9	2	4	2	5	6	8	7	1	8	7	3
87944	4	2	7	10	2	5	9	10	5	8	1	9	4	5	7	2	6	8	10	8
87945	2	4	10	8	2	2	2	1	4	10	7	4	9	2	8	2	10	2	9	6
87946	10	3	9	10	9	3	3	8	7	10	6	3	4	8	1	10	7	2	8	6
87947	10	4	1	4	4	3	3	10	1	10	10	7	3	10	3	2	2	8	3	10
87995	2	6	2	8	4	10	7	3	4	4	10	1	4	8	7	10	10	3	1	1
87996	2	8	2	5	7	8	9	6	7	4	4	8	9	1	10	10	4	5	10	4
87997	6	7	3	8	10	2	7	5	3	5	10	5	8	9	10	5	5	7	5	10
87998	5	9	3	10	9	3	4	7	6	9	9	3	6	6	6	7	9	7	5	2
87999	4	10	1	5	8	3	5	7	2	9	3	2	9	3	9	7	10	3	2	9
88000	10	1	2	1	2	3	7	3	10	7	9	5	1	10	1	5	2	9	1	2
88001	5	7	9	3	3	7	4	2	8	2	8	7	5	7	7	3	4	5	3	4
88002	9	5	6	9	10	7	1	10	8	4	5	7	4	1	4	1	9	9	5	7
88003	3	6	4	8	3	2	4	8	5	6	2	4	5	9	8	5	7	7	6	5
88004	7	3	10	4	2	10	2	4	8	1	7	9	8	8	8	9	7	6	4	1
88005	6	1	5	3	2	5	7	3	10	4	3	5	7	4	10	6	6	5	4	9
88006	6	7	4	5	8	3	10	5	8	4	7	5	6	4	8	9	6	1	7	6
88007	9	5	9	7	10	10	5	3	3	9	9	3	1	9	5	6	1	4	10	1
88008	2	9	10	3	8	5	3	6	5	10	4	3	1	1	9	6	6	8	2	5
88009	7	9	1	2	7	5	2	5	3	6	3	4	8	3	3	1	2	6	5	9
88010	7	9	3	10	1	4	7	4	1	8	10	1	9	1	10	7	8	3	7	9
88011	3	5	3	7	10	5	6	2	2	10	7	7	10	9	10	2	4	9	3	6
88012	6	8	5	7	5	5	7	1	1	4	4	4	3	9	5	3	9	8	6	9
88013	10	1	10	10	10	10	7	4	9	5	3	7	3	4	4	7	8	8	3	10
88014	9	8	8	9	4	8	1	10	3	5	2	7	4	4	2	9	4	2	9	3
88015	2	5	2	1	7	9	3	4	10	5	8	3	3	1	6	8	10	5	7	2
88016	10	7	7	6	10	1	6	7	10	5	2	9	10	7	7	7	2	1	8	6
88017	5	9	9	1	2	9	1	4	5	8	7	9	4	2	5	9	1	8	4	9
88018	10	5	3	9	1	4	1	4	8	8	2	8	10	7	9	3	1	5	3	6
88019	2	1	8	7	10	9	4	8	5	4	6	6	10	4	10	8	10	7	2	9
88020	6	9	8	5	1	8	6	10	2	7	8	9	9	7	10	1	2	3	3	4
88021	1	8	7	5	10	1	9	10	7	4	9	8	9	6	3	2	2	9	6	3
88022	5	10	6	5	10	10	5	9	9	2	6	7	10	8	2	2	3	8	2	6
88023	3	1	10	4	8	9	6	2	6	6	5	3	10	3	9	6	5	4	9	7
88024	9	2	8	6	9	5	2	7	7	10	3	9	3	3	6	9	4	3	7	2
88025	6	4	10	8	5	3	9	4	6	6	1	6	4	6	3	2	8	10	9	4
88026	1	9	3	3	1	7	8	7	1	4	5	4	2	4	10	1	9	8	9	3
88027	4	4	6	7	7	8	2	2	7	10	9	5	3	10	9	4	4	2	4	4
88028	8	7	10	8	6	6	9	4	3	7	10	4	9	5	1	8	7	10	5	4
88076	2	7	8	2	9	6	6	1	6	8	2	1	1	10	10	3	10	10	6	9
88077	3	6	10	3	7	2	4	9	5	3	8	7	3	4	9	1	9	8	8	7
88078	5	9	10	2	2	4	9	7	3	10	1	9	8	1	9	7	4	10	4	8
88079	7	8	5	3	5	4	10	2	8	10	3	3	3	7	4	1	9	3	4	3
88080	6	8	5	3	1	3	8	3	2	7	9	6	5	4	4	6	8	4	6	8
88081	9	8	7	4	8	8	5	10	8	9	5	7	6	7	6	2	1	8	3	6
88082	6	2	1	7	3	6	6	5	1	9	4	3	5	5	9	8	9	7	6	10
88083	3	1	1	9	4	7	1	8	2	5	2	7	9	5	6	5	4	6	2	6
88084	3	5	6	4	2	7	8	3	6	10	4	6	5	5	3	8	10	1	3	3
88085	5	4	7	5	5	1	7	5	6	6	10	7	9	10	3	9	1	10	3	9
88086	8	9	10	4	6	5	4	10	5	5	2	6	2	9	2	8	1	6	1	6
88087	1	9	10	7	2	2	7	5	5	9	6	5	5	5	3	10	8	2	7	2
88088	5	1	10	8	8	7	2	7	7	8	1	6	3	9	8	2	1	1	8	7
88089	10	6	2	2	1	3	5	2	4	2	5	3	7	10	4	1	6	8	5	5
88090	7	10	5	10	3	7	7	10	1	10	9	9	4	8	10	4	4	8	8	1
88091	5	3	6	7	4	9	1	9	10	5	9	10	1	8	1	8	6	7	5	10
88092	2	9	1	7	5	2	3	6	6	4	6	2	5	10	9	1	4	5	5	1
88093	10	1	6	3	10	5	9	7	7	2	9	2	10	4	4	9	7	6	3	8
88094	3	1	8	2	9	6	3	1	3	6	2	10	10	8	6	3	5	3	1	10
88095	3	3	7	2	1	8	4	9	9	2	9	7	1	9	6	4	8	9	8	8
88096	9	4	10	2	2	8	1	8	3	10	9	3	2	6	1	10	10	7	6	3
88097	8	7	10	5	2	7	10	6	8	3	1	3	6	3	1	2	6	9	2	3
88098	1	5	6	9	8	9	2	3	6	4	3	3	7	3	6	7	10	8	1	4
88099	6	9	9	5	8	10	4	6	5	6	3	9	4	5	9	5	8	7	8	3
88100	4	8	5	1	5	10	1	10	7	7	3	8	2	3	5	8	5	8	9	3
88101	6	2	3	10	6	2	6	5	1	10	2	2	4	3	4	6	4	10	1	10
88102	1	8	1	7	2	7	3	1	9	10	5	1	2	6	4	6	1	9	6	4
88103	6	10	6	2	10	7	2	3	5	10	7	2	4	7	5	5	9	1	7	8
88104	9	7	8	4	9	9	3	3	7	1	10	2	8	5	2	2	8	9	10	2
88105	9	3	4	7	5	5	6	6	10	7	3	3	4	1	7	7	6	7	1	1
88106	10	4	1	3	8	1	10	2	5	2	5	3	9	5	2	4	6	7	8	10
88107	9	5	2	3	5	8	3	9	1	6	5	8	4	3	3	7	9	5	7	2
88108	5	6	7	6	7	8	10	5	1	4	2	9	8	2	6	8	5	7	7	3
88109	9	2	7	8	3	6	2	5	6	3	5	2	10	1	1	8	4	6	8	10
88157	2	1	6	1	4	6	2	7	8	3	4	10	4	7	3	3	5	9	10	8
88158	3	9	3	1	2	2	4	8	9	7	9	4	10	4	3	6	6	4	7	9
88160	3	9	5	1	3	7	3	5	9	1	4	7	7	9	10	6	8	7	8	7
88161	3	7	4	1	5	7	5	3	8	7	2	1	9	4	1	6	4	6	7	7
88162	4	2	3	2	6	6	1	1	10	5	2	9	1	8	8	4	9	9	2	6
88163	5	5	2	3	6	2	10	6	3	3	2	6	10	1	6	7	8	7	7	1
88164	8	4	6	7	4	2	5	7	1	10	9	10	9	8	4	10	6	7	5	3
88165	5	1	7	2	9	3	2	5	5	6	6	9	2	5	10	10	10	2	9	1
88166	6	3	4	2	7	4	3	9	7	3	3	5	7	4	2	5	2	1	2	3
88167	3	6	10	6	10	6	6	8	5	2	5	1	8	9	5	4	2	7	2	10
88168	3	7	1	6	7	1	2	9	10	3	1	1	10	8	3	1	6	2	5	7
88169	9	2	6	10	5	1	3	2	4	4	1	1	8	6	3	8	8	9	2	7
88170	5	5	3	8	3	1	1	9	1	3	4	1	7	4	6	4	8	2	4	4
88171	1	1	4	10	3	7	10	4	6	2	5	5	6	9	2	3	3	6	7	8
88172	8	3	1	10	3	4	6	6	5	2	3	9	4	10	9	9	7	4	6	10
88173	9	7	5	7	3	4	8	1	8	1	10	1	7	3	4	2	8	10	3	7
88174	9	7	5	10	6	10	4	8	1	3	5	2	9	1	5	4	6	6	10	9
88175	8	2	6	5	10	3	3	2	10	6	7	4	6	4	9	10	10	8	6	6
88176	1	2	6	9	4	6	5	6	3	9	5	1	10	7	1	5	3	9	6	2
88177	10	4	9	6	6	8	3	3	7	4	1	7	3	9	10	5	5	7	1	7
88178	10	10	10	5	6	9	4	8	9	4	9	2	3	1	7	3	1	8	10	4
88179	4	4	3	3	2	3	2	1	7	6	1	4	4	2	5	2	2	2	4	4
88180	8	6	7	3	3	1	8	1	3	8	3	9	6	6	4	5	8	7	7	8
88181	4	8	2	4	10	7	8	10	8	5	2	3	1	7	9	6	7	5	2	9
88182	8	6	7	7	8	9	5	7	4	5	4	8	9	5	3	5	3	3	7	9
88183	8	6	4	4	1	10	1	6	4	6	9	1	6	7	3	7	4	4	6	3
88184	1	8	1	6	6	3	7	5	9	6	7	8	7	3	6	8	7	7	4	9
88185	7	10	1	4	6	2	3	7	5	5	9	8	1	7	10	9	6	3	1	9
88186	3	2	7	8	7	7	7	2	6	5	8	8	5	9	1	5	5	3	10	3
88187	9	5	8	3	2	1	8	5	3	9	6	7	10	8	9	7	5	1	5	4
88188	8	2	2	5	5	7	9	8	10	10	6	9	1	10	2	10	2	3	5	5
88189	5	10	9	3	6	5	1	8	2	7	10	9	5	10	4	7	3	2	5	3
88190	7	3	9	5	7	6	8	3	1	7	2	7	6	2	2	4	2	6	7	10
88191	7	3	3	10	7	5	1	3	7	1	7	8	5	4	7	2	2	5	1	5
88239	8	6	5	1	1	8	9	9	4	6	1	6	1	1	2	4	9	5	1	7
88240	9	10	5	6	2	1	1	2	6	5	3	5	10	5	4	6	9	4	10	9
88241	1	9	9	1	6	1	1	8	6	7	1	9	2	5	8	8	8	8	1	1
88242	9	8	5	8	3	3	8	7	5	9	3	7	6	4	4	4	4	5	2	9
88243	10	10	5	10	9	5	10	7	6	10	3	7	4	2	10	5	9	7	6	9
88244	2	9	9	9	10	8	3	4	8	1	10	1	9	10	8	4	9	9	1	9
88245	3	7	10	6	6	8	5	10	10	6	6	7	10	6	4	5	5	10	4	6
88246	10	9	3	6	10	10	2	6	1	10	4	6	1	6	2	10	10	9	8	3
88247	6	1	3	10	10	9	7	9	6	9	1	2	4	5	4	9	9	3	8	7
88248	4	1	7	3	1	8	4	4	10	4	2	3	8	2	8	6	5	2	2	9
88249	6	5	8	2	6	8	3	5	5	10	10	1	6	1	8	3	3	6	8	8
88250	5	10	4	7	3	8	5	3	10	7	6	4	10	2	2	2	4	4	10	5
88251	7	4	2	9	2	2	8	5	4	9	3	9	3	4	8	5	1	6	1	3
88252	3	8	4	7	6	1	5	6	7	10	9	7	8	10	8	2	1	1	2	6
88253	6	7	10	1	5	3	2	10	10	1	4	6	7	7	6	8	6	6	6	3
88254	1	1	1	2	1	3	3	3	7	6	9	2	3	1	10	8	9	10	1	4
88255	10	1	9	4	8	9	6	9	6	10	9	9	5	1	8	6	9	10	8	7
88256	2	8	1	1	4	3	10	1	6	10	2	8	7	3	6	2	7	10	10	8
88257	4	10	7	3	9	7	1	5	6	6	8	7	7	8	4	7	5	1	5	3
88258	2	3	5	7	7	6	2	5	5	8	4	3	9	4	10	1	9	8	6	4
88259	6	9	3	4	1	9	7	10	6	8	10	4	6	8	1	4	1	2	10	6
88260	5	6	8	2	4	10	9	8	8	10	7	4	10	10	3	9	3	3	7	1
88261	2	10	7	3	7	5	10	10	4	7	2	9	5	10	7	4	9	2	5	4
88262	3	3	4	4	10	9	8	1	6	1	6	6	2	2	2	6	10	7	4	2
88263	2	7	3	2	9	2	4	2	10	2	5	2	10	2	4	4	6	10	6	1
88264	6	6	2	5	10	7	7	3	2	5	6	6	10	10	10	7	9	10	3	7
88265	5	4	4	5	8	5	10	4	8	9	3	2	3	3	4	4	4	3	3	10
88266	1	10	8	3	4	6	8	5	2	3	5	7	8	3	2	6	9	8	10	8
88267	3	10	6	9	10	1	10	2	8	9	2	2	2	3	10	3	5	6	8	2
88268	7	5	10	9	6	6	3	8	9	7	5	10	5	9	5	5	8	5	10	4
88269	4	2	9	7	5	2	7	3	3	9	6	6	10	5	6	9	3	2	1	5
88270	1	3	5	8	4	5	10	7	8	10	6	3	7	1	3	1	7	7	7	6
88271	3	10	6	1	7	8	8	8	9	4	2	10	8	5	1	1	4	9	6	1
88272	10	6	6	8	10	9	2	2	1	1	7	5	9	7	9	6	5	6	7	10
88273	8	6	7	9	9	2	8	2	3	8	9	2	7	9	3	1	1	10	6	4
88319	5	3	5	4	9	7	9	2	4	6	5	5	5	1	5	6	3	7	8	1
88320	3	3	10	8	8	10	7	10	1	1	9	4	4	7	2	10	9	4	8	1
88322	8	7	8	7	10	4	9	10	6	8	6	4	8	8	9	10	6	10	3	1
88323	1	6	5	9	3	6	9	2	3	6	2	2	6	6	9	10	7	9	6	3
88324	6	8	2	8	2	6	9	3	8	3	4	10	6	1	3	6	3	9	6	6
88325	4	5	9	9	7	4	1	6	8	6	9	7	8	9	4	10	9	6	1	6
88326	3	1	3	4	6	1	7	9	1	8	9	3	10	5	8	9	10	8	9	9
88327	1	6	1	10	1	1	9	4	5	3	10	7	2	2	4	10	3	6	9	9
88328	5	10	9	6	2	7	10	6	5	1	1	1	4	7	10	4	7	1	2	8
88329	1	6	1	6	7	8	7	4	6	7	6	4	7	10	7	2	9	3	6	2
88330	7	1	8	9	9	3	6	9	3	4	2	5	5	10	8	2	1	2	3	2
88331	2	3	7	6	3	5	10	5	2	6	3	5	9	10	3	4	9	3	3	9
88332	10	6	1	6	3	7	8	7	9	4	1	3	9	10	7	8	4	9	1	8
88333	10	10	8	4	8	3	8	9	7	2	3	6	2	2	4	4	2	3	2	1
88334	5	1	7	7	8	5	6	10	8	10	10	10	10	3	7	1	5	1	7	8
88335	6	2	3	4	6	7	3	5	4	1	3	2	10	7	9	10	7	6	9	6
